rank_by_abs_component_1,matrix_index,action_key,node_type,name,synthetic,source,coproduct,is_original_recipe,component_1,absolute_share_1
21019,15059,__pr_graph_lp_or_to_or_and__: 85059:item-deliver: bat-codex --> item: bat-codex:noncoproduct-route,,,True,item-deliver: bat-codex --> item: bat-codex,False,False,1.2231516080752694e-56,8.4644490791016497e-57
21020,19731,entity-build: fts-reactor-mk02,entity-build,fts-reactor-mk02,False,,False,False,1.222471308703479e-56,8.4597412739914347e-57
21021,16757,__pr_graph_lp_or_to_or_and__: 88263:item-deliver: numal-mk02 --> item: numal-mk02:noncoproduct-route,,,True,item-deliver: numal-mk02 --> item: numal-mk02,False,False,1.2207668102378816e-56,8.4479458102302755e-57
21022,16697,__pr_graph_lp_or_to_or_and__: 88155:item-deliver: trits-mk03 --> item: trits-mk03:noncoproduct-route,,,True,item-deliver: trits-mk03 --> item: trits-mk03,False,False,1.2197316762765987e-56,8.4407824801512539e-57
21023,23637,item-deliver: earth-antelope-sample,item-deliver,earth-antelope-sample,False,,False,False,1.2195134981901052e-56,8.43927264499173e-57
21024,25720,item-deliver: vpulp3-barrel,item-deliver,vpulp3-barrel,False,,False,False,1.2191657482178184e-56,8.4368661469638108e-57
21025,7748,__pr_graph_lp_or_to_or_and__: 28270:item-craft: cobalt-nx --> item: cobalt-nx,,,True,item-craft: cobalt-nx --> item: cobalt-nx,False,False,1.2176110971726181e-56,8.4261076567480499e-57
21026,11159,__pr_graph_lp_or_to_or_and__: 78838:entity-build: xenopen-mk04 --> entity: xenopen-mk04:noncoproduct-route,,,True,entity-build: xenopen-mk04 --> entity: xenopen-mk04,False,False,1.2173544336800369e-56,8.4243314950285422e-57
21027,24076,item-deliver: high-grade-quartz,item-deliver,high-grade-quartz,False,,False,False,1.2171967471949649e-56,8.4232402736177667e-57
21028,15493,__pr_graph_lp_or_to_or_and__: 85881:item-burn: simik-mk04 --> item: used-simik-mk04:noncoproduct-route,,,True,item-burn: simik-mk04 --> item: used-simik-mk04,False,False,1.2171474330535336e-56,8.4228990100848827e-57
21029,24991,item-deliver: py-storehouse-passive-provider,item-deliver,py-storehouse-passive-provider,False,,False,False,1.2161413046168874e-56,8.4159364039264946e-57
21030,13558,__pr_graph_lp_or_to_or_and__: 82241:item-deliver: fast-underground-belt --> item: fast-underground-belt:noncoproduct-route,,,True,item-deliver: fast-underground-belt --> item: fast-underground-belt,False,False,1.2159949315653268e-56,8.4149234736950269e-57
21031,23876,item-deliver: gas-separator-mk03,item-deliver,gas-separator-mk03,False,,False,False,1.2139210917274058e-56,8.4005720951820097e-57
21032,9786,__pr_graph_lp_or_to_or_and__: 68831:item: phagnot-mk04 --> recipe-py-module: phagnot-cub-3-fast,,,True,item: phagnot-mk04 --> recipe-py-module: phagnot-cub-3-fast,False,False,1.213898222257004e-56,8.4004138339604211e-57
21033,23655,item-deliver: earth-shroom-sample,item-deliver,earth-shroom-sample,False,,False,False,1.2130909019245841e-56,8.3948270188843692e-57
21034,6629,__pr_graph_lp_or_to_or_and__: 18293:item-craft: flying-robot-frame --> item: flying-robot-frame,,,True,item-craft: flying-robot-frame --> item: flying-robot-frame,False,False,1.2112720317469943e-56,8.3822400804394022e-57
21035,25183,item-deliver: rotor-mk01,item-deliver,rotor-mk01,False,,False,False,1.2103984874508693e-56,8.3761949825430545e-57
21036,11158,__pr_graph_lp_or_to_or_and__: 78836:entity-build: xenopen-mk03 --> entity: xenopen-mk03:noncoproduct-route,,,True,entity-build: xenopen-mk03 --> entity: xenopen-mk03,False,False,1.2101247847792736e-56,8.3743009063621125e-57
21037,705,__pr_graph_lp_or_cost_row__: entity: py-oil-powerplant-mk01,,,True,node-cost:entity: py-oil-powerplant-mk01,False,False,1.2094476732303595e-56,8.3696151616115716e-57
21038,12881,__pr_graph_lp_or_to_or_and__: 81340:fluid-temperature: dcm: 15 --> fluid: dcm:noncoproduct-route,,,True,fluid-temperature: dcm: 15 --> fluid: dcm,False,False,1.2065773872536548e-56,8.349752219575705e-57
21039,25325,item-deliver: simik-poop,item-deliver,simik-poop,False,,False,False,1.2060988256721798e-56,8.3464404795502932e-57
21040,13465,__pr_graph_lp_or_to_or_and__: 82065:item-deliver: dragon-breath-ammo --> item: dragon-breath-ammo:noncoproduct-route,,,True,item-deliver: dragon-breath-ammo --> item: dragon-breath-ammo,False,False,1.2037277463877394e-56,8.330032145756545e-57
21041,8024,__pr_graph_lp_or_to_or_and__: 30181:item-craft: brain-caged-kmauts --> item: brain-caged-kmauts,,,True,item-craft: brain-caged-kmauts --> item: brain-caged-kmauts,False,False,1.2029764414635285e-56,8.3248329682940971e-57
21042,24905,item-deliver: purex-waste-1-barrel,item-deliver,purex-waste-1-barrel,False,,False,False,1.2027673139569352e-56,8.3233857649229764e-57
21043,10888,__pr_graph_lp_or_to_or_and__: 78296:entity-build: centrifugal-pan-mk02 --> entity: centrifugal-pan-mk02:noncoproduct-route,,,True,entity-build: centrifugal-pan-mk02 --> entity: centrifugal-pan-mk02,False,False,1.2020493860213848e-56,8.3184175627697758e-57
21044,23296,item-deliver: cbp,item-deliver,cbp,False,,False,False,1.1977611611561331e-56,8.2887422054616352e-57
21045,19822,entity-build: iron-mine,entity-build,iron-mine,False,,False,False,1.1963353831538776e-56,8.2788755419846633e-57
21046,19685,entity-build: express-splitter,entity-build,express-splitter,False,,False,False,1.1959392289895602e-56,8.2761340774522208e-57
21047,23676,item-deliver: electronics-factory-mk02,item-deliver,electronics-factory-mk02,False,,False,False,1.1952162178414116e-56,8.2711306984706433e-57
